Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
RENATA,Renata PLC,61345521000.0,20968354000.0,3279192000.0,25558657000.0,20072088000.0,16792896000.0,35786864000.0,1.70920720388351,0.634923808777765,0.560878650892685,0.1633707464813825
UNILEVERCL,Unilever Consumer Care Limited,3653121000.0,3317698000.0,2796862000.0,1582848000.0,94956000.0,-2701906000.0,2070273000.0000002,2.19066459509624,1.8755974858548,0.0458664147192182,29.454294620666413
EBL,Eastern Bank PLC,715677609752.0,51212734302.0,,668546992357.0,104900943268.0,76705866683.0,47130617395.0,0.219386563331463,,2.2257493974422,
CITYBANK,City Bank PLC,848733015984.0,65329858959.0,,790784047640.0,70026421676.0,32699418840.0,57948968344.0,0.265600035741807,,1.20841836042842,
DUTCHBANGL,Dutch-Bangla Bank PLC,788925474120.0,210999951277.0,,735754904556.0,54991082794.0,-4508013902.0,53170569564.0,0.428044585970749,,1.03423911470064,
PRIMEBANK,Prime Bank PLC,606646110124.0,134160764811.0,,561590175887.0,98833401808.0,73103836546.0,45055934237.0,0.750379862416638,,2.19357124925444,
ICB,Investment Corporation of Bangladesh,197542987926.0,,10731830256.0,167703120700.0,49988135007.0,39256304751.0,29839867226.0,,,1.6752133912634901,0.2146875504456645
OLYMPIC,Olympic Industries PLC.,17209472159.0,10543241825.0,5965283630.0,4170860966.9999995,343602760.0,-5621680870.0,13038611192.0,2.73273769522985,1.96011911998659,0.0263527115687614,17.360988689380726
POWERGRID,Power Grid Co. of Bangladesh Ltd.,844137278000.0,93995045725.0,31592746689.0,706448746876.0,567358065601.0,535765318912.00006,102460184834.0,1.55232672176732,1.40562445674904,5.537351572420061,0.055683965038082144
MJLBD,MJL Bangladesh PLC,49289741103.0,16132634447.0,1856210941.0,29138128056.0,22607118349.0,20750907408.0,20151613045.0,0.608258588424338,0.462485252033311,1.24943913378777,0.08210736602270706
BSRMSTEEL,BSRM Steels Limited,93547234402.0,47632443981.0,2792143531.0,58306745662.0,46321070150.0,43528926619.0,35240488740.0,1.42116310728441,0.584487903857675,1.31442757482029,0.060278044569313564
BSCPLC,Bangladesh Submarine Cables PLC,25154272103.0,10500746962.0,6883145406.0,7416630455.0,4559869175.0,-2323276231.0,16861228760.000002,4.54617088372384,4.54617088372384,0.270435164595916,1.509505019077658
BANKASIA,Bank Asia PLC,588408397740.0,53071725830.0,,550854769926.0,30506751397.0,-5178457014.0,37553627814.0,0.313683032360048,,0.812351870596957,
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,95228096433.0,44925017841.0,892526808.0,44114538159.0,33010149843.0,32117623035.0,51113558275.0,1.22585363612503,0.4464046744705,0.6458198364003449,0.0270379508195194
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,,
UTTARABANK,Uttara Bank PLC,311347320963.0,21520483018.0,,282562590251.0,2102401218.0,-12505015354.0,28784730712.0,0.153320877386478,,0.0730388349211328,
JAMUNABANK,Jamuna Bank PLC,422711337158.0,47640937343.0,,394891170267.0,18714835368.0,-2391160479.0,27820166891.0,0.498311906226641,,0.672707562668997,
MPETROLEUM,Meghna Petroleum Limited,118336933011.0,102239714623.0,60931660013.0,86651825620.0,177972523.0,-60753687490.0,31685107391.0,1.18380138491246,0.987343661918354,0.005616913990657711,342.36554601746025
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,4164020223.0000005,3851530302.0,1567201935.0,1540504178.0,331213319.0,-1235988616.0,2623516046.0,3.28632125602154,1.68765955581711,0.126247872394374,4.731699618033779
SHAHJABANK,Shahjalal Islami Bank PLC,422216863316.0,83247198842.0,,395953164185.0,38566567530.0,-10983678031.0,26263699131.0,0.592292048312097,,1.48124768658074,
TRUSTBANK,Trust Bank PLC,621199183835.0,54495543106.0,,593066929146.0,33662922723.999996,4552167308.0,28132254689.0,0.41908537445697,,1.19659529700311,
JAMUNAOIL,Jamuna Oil Company Limited,120021342511.0,102782276417.0,63465100427.0,88075276346.0,0.0,-63465100427.0,31946066165.0,1.19182961904535,0.965946248021263,0.0,
ALARABANK,Al-Arafah Islami Bank PLC,648061445062.0,49867069557.0,,622355221314.0,71606434570.0,40703578653.0,25706223748.0,0.34330001397117,,2.9808473653616896,
ACI,Advanced Chemical Industries PLC,113243220000.0,65710694000.0,6988082000.0,103613519000.0,79632636000.0,72644554000.0,9629700000.0,0.703486548930035,0.423987111311862,9.9956702343865,0.08775399573612006
IDLC,IDLC Finance PLC.,169480117697.0,,11178659473.0,148279824600.0,25410082152.0,14231422679.0,21200293097.0,1.73731922723517,1.73731922723517,1.1985724284388501,0.4399300799631669
BSC,Bangladesh Shipping Corporation,37163683568.0,17013467960.000002,13915476895.0,20387998518.0,14563244515.0,647767620.000001,16775685050.0,2.75356242783682,2.7383056589573,0.868116233202649,0.9555203773902988
PADMAOIL,Padma Oil PLC,126862663000.0,116617178000.0,50867316000.0,99862594000.0,183463000.0,-50683853000.0,27000069000.0,1.17132936574998,0.977308163532585,0.0067949085611596,277.2619874307081
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,2943166000.0,2123003000.0000002,1208075000.0,2319347000.0,188640000.0,-1019435000.0,623818000.0,1.00202954354622,0.663545574816291,0.302395891109266,6.404129558948261
TITASGAS,Titas Gas Transmission and Distribution PLC,388826657298.0,277610250508.0,37990027496.0,302163155337.0,4672729141.0,-33317298355.0,86663501961.0,1.11279236542575,1.09484646671155,0.053918074336562205,8.13015827574158
ACMELAB,ACME Laboratories Ltd.,60115543943.0,26971644223.0,2887875455.0,32825387336.0,24629859971.0,21741984516.0,27110692366.0,1.17277515575665,0.716602530667092,0.9084924736886749,0.11725098958744705
UCB,United Commercial Bank PLC,878951970858.0,68694405570.0,,838605859833.0,66852777942.99999,20404099796.0,40346111025.0,0.318567685667059,,1.6569819633436,
MTB,Mutual Trust Bank PLC,495567930725.0,32765341247.0,,464357156685.0,59770618443.0,34766964349.0,31210774040.0,0.353693414761299,,1.9150719580669702,
NCCBANK,National Credit and Commerce Bank PLC,379117498824.0,29370874858.0,,353857233701.0,32607815044.0,14250135564.0,25260265123.0,0.283825861489758,,1.2908738350534,
DHAKABANK,Dhaka Bank PLC,458184602163.0,56589181631.0,,433941338947.0,45520289287.0,26831398735.0,24243263216.0,0.524640055412326,,1.8776529701805402,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,10403352000.0,5128890000.0,1521338000.0,6194914000.0,988203000.0,-533135000.0,4208438000.0,0.904833598079432,0.469349493783348,0.234814674708288,1.539499475310235
SUMITPOWER,Summit Power Ltd.,102277483309.0,40174744353.0,3179222958.0,38938587903.0,26352188201.0,23172965243.0,63338895406.0,1.52094296519071,1.41961006027374,0.598613924431838,0.12064360400550556
SOUTHEASTB,Southeast Bank PLC,568702284122.0,30642245618.0,,535029994878.0,24229392422.0,-391619855.000001,33672289244.0,0.271102317653706,,0.719771313870793,
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,,
BESTHLDNG,Best Holdings PLC,,,,,,,,,,,
IBNSINA,BN SINA Pharmaceutical Industry PLC,8997100940.0,3091429502.0,394389054.0,4692340357.0,2851732940.0,2457343886.0,4300368473.0,0.857429959157543,0.334970042429495,0.679776249592004,0.13829803221335304
NATLIFEINS,National Life Insurance PLC,71489789257.0,23829889248.0,,70968540743.0,0.0,-1894094185.0,521248514.0,3.60905657601042,,0.0,
UNIQUEHRL,Unique Hotel & Resorts PLC,44811817863.0,7628203954.0,2323363152.0,16853738758.0,9196025227.0,6872662075.0,27958079105.0,1.00389254295361,0.962823889885852,0.32892192601870807,0.25264862749380973
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,7796515007.0,3782022696.0,628238455.0,4800051914.0,2038127174.0,1409888719.0,2996463093.0,1.62516398088696,0.339475803409785,0.6801776330104801,0.3082430100605685
NBL,National Bank PLC,508869236910.0,8783487523.0,,519748266578.0,89442064939.0,84593802099.0,-10879029668.0,0.131781801383272,,,
SAPORTL,Summit Alliance Port Limited,,,,,,,,,,,
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,11670879542.0,7295824777.0,363692836.0,4912669960.0,2068097828.0,1704404992.0,6758209582.0,1.62495340140444,0.698867351501967,0.306012680267896,0.17585862287361775
RUPALIBANK,Rupali Bank PLC,851570114795.0,84909360150.0,,835875714537.0,5322143115.0,-35480649498.0,15694400258.0,0.431265792142298,,0.339110958527205,
SQUARETEXT,Square Textiles PLC,28118111336.0,17142421258.999998,1594083075.0,17353193901.0,15685915464.0,14091832389.0,10764917435.0,1.22796081586624,0.709424956762595,1.4592442559801,0.10162512214594707
SPCL,Shahjibazar Power Co Ltd,16212616975.0,9826835864.0,547501327.0,8014314193.0,2016446564.0,1468945237.0,8198302782.000001,1.28936953697913,1.01431884531764,0.255548811017264,0.2715178952790737
IFIC,IFIC Bank PLC,595091507087.0,46649949799.0,,577973887882.0,10738192056.0,-28101410794.0,17117619203.999998,0.290458630085433,,0.627318777116553,
DESCO,Dhaka Electric Supply Co. Ltd.,93805599313.0,35283024901.0,20111701959.0,79196211571.0,40503439612.0,20391737653.0,14609387741.0,0.955010814358027,0.777320906303368,2.77242553418789,0.4965430628030288
DELTALIFE,Delta Life Insurance Company Ltd.,48225091580.0,2907414732.0,,44701931763.0,24824475.0,-1071076609.0,3523159817.0,0.850191591432544,,0.00704608270427185,
PTL,Paramount Textile PLC,34491668326.0,10591257640.0,828919009.0,26203919266.0,24220803618.0,23391884609.0,8084131919.0,1.22313241924856,0.572992862044906,3.07550661971001,0.03422343131439199
MERCANBANK,Mercantile Bank PLC,465123174499.0,27689727789.0,,435924215040.0,22026500830.0,2435075569.0,29198959460.0,0.179008983847765,,0.757235963443038,
ENVOYTEX,Envoy Textiles Ltd.,24633230536.0,12127180491.0,267627183.0,14625000029.0,11254486867.0,10986859684.0,10008230507.0,1.26480376577116,0.705216949987765,1.12452314713658,0.023779598853567174
IPDC,IPDC Finance PLC,95931100022.0,,8593320018.0,88948515262.0,16450813009.000002,7857492991.0,6982584760.0,,,2.3559775605215902,0.5223644578112169
SINGERBD,Singer Bangladesh Limited,33294919500.999996,18172081303.0,625974243.0,31959415928.0,22191619145.0,21565644902.0,1335503573.0,0.776474772611886,0.42059634366309,16.6166677451487,0.028207686825818586
ONEBANKPLC,One Bank PLC,353269923174.0,36208346223.0,,328089703291.0,22204555027.0,2482644940.0,25180219884.0,0.515828700415426,,0.883116577486625,
DBH,DBH Finance PLC,75694243634.0,,18767804385.0,65850508170.0,12462602272.0,-6305202113.0,9843735464.0,,,1.26604400510127,1.505929819100946
PRAGATILIF,Pragati Life Insurance PLC,8283700564.000001,1964147713.0,,7881489929.0,0.0,-84129268.0,402210635.0,2.74433847545869,,0.0,
SONALIPAPR,Sonali Paper & Board Mills Ltd.,7203226649.0,1385081888.0,964507712.0,2148187378.0,1091576704.0,127068992.0,5055039271.0,1.54176234716864,1.21210294393313,0.21593832322178202,0.8835913302891447
RELIANCINS,Reliance Insurance PLC,15277723618.0,3644914820.0,,7219767058.0,0.0,-236914820.0,8057956560.0,0.504852135909452,,0.0,
GPHISPAT,GPH Ispat Limited,103510944594.0,46408621583.0,3342489187.0,78505509612.0,70032638607.0,66690149420.0,25005434982.0,1.07174995647776,0.617964790840275,2.80069667483939,0.04772759178412431
EHL,Eastern Housing Ltd.,24609231349.0,19681869428.0,5042067458.0,16006950602.0,25497188.0,-5016570270.0,8602280747.0,1.23911793738866,0.374367785787378,0.00296400323936091,197.74994238580348
ORIONINFU,Orion Infusion Ltd.,846072642.0,465509652.0,13571995.0,508352778.0,310322012.0,296750017.0,337719864.0,0.971622014095524,0.718902425848165,0.9188740286831341,0.04373519916466641
CROWNCEMNT,Crown Cement PLC,27812147479.0,11603354252.0,521812176.0,18699958910.0,14644518781.0,14122706605.0,9112188569.0,0.933782323660677,0.624586608131513,1.6071351761552901,0.03563191005477123
LANKABAFIN,LankaBangla Finance PLC,91963348850.0,,11600492174.0,80960072623.0,22620690374.0,11020198200.0,11003276228.0,,,2.22473227860952,0.512826619444537
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,4110925610.9999995,2261370119.0,133503433.0,2893013492.0,2315545737.0,2182042304.0,1217912120.0,2.14956658655555,1.5847102211354,1.9012420510274601,0.05765527791861535
ACIFORMULA,ACI Formulations PLC,9108026000.0,6342694000.0,183459000.0,5450523000.0,4406616000.0,4223157000.0,3657502000.0,1.22891727803875,0.906197293074001,1.20556100131291,0.04163262694094516
ORIONPHARM,Orion Pharma Ltd.,56903503953.0,17463568578.0,424683271.0,35394838991.0,26746723032.0,26322039761.0,21508664963.0,2.05607183885546,1.87550717664616,1.3331011148521699,0.015877955235559342
FINEFOODS,Fine Foods Limited,,,,,,,,,,,
PRAGATIINS,Pragati Insurance PLC,6284621167.0,4057369865.0,,1834437379.0,1800.0,-1776360471.0,4450183789.0,3.47163325656741,,4.0447767673084805e-07,
CITYGENINS,City Insurance PLC,2335521712.0,1665519568.0,,715207707.0,0.0,-1140481110.0,1620314005.0,7.89182604256265,,0.0,
GREENDELT,Green Delta Insurance PLC,16057330000.0,12864390000.0,,9046420000.0,0.0,-2243800000.0,7010910000.0,1.69179247764335,,0.0,
MALEKSPIN,Malek Spinning Mills PLC,28633367989.0,14094420775.0,1716653534.0,16474369064.999998,9551542348.0,7834888814.0,12158998925.0,1.15329654880767,0.514917030026095,0.7891139536049001,0.17972527068986408
STANDBANKL,Standard Bank PLC,288143204132.0,36293595888.0,,268967842396.0,39087694334.0,27107670208.0,19175361736.0,0.506641264223374,,2.03845167842788,
JHRML,JMI Hospital Requisite Manufacturing Ltd,6040963913.0,3482534564.0,519885109.00000006,1396030477.0,1071646823.9999999,551761715.0,4520748223.0,3.15739412137491,2.4327424694937,0.248413307826549,0.485127280142063
PREMIERBAN,The Premier Bank PLC,430628731745.0,23319010152.0,,410712368434.0,24912947301.0,3895330139.0,19916363311.0,0.136136654980751,,1.2508796515945302,
IFADAUTOS,IFAD Autos PLC,41162326953.0,35044042508.0,2844056472.0,31597608114.0,29312517698.0,26468461226.0,9564718839.0,3.39659962720027,3.2480343014027,3.0646502203994404,0.09702532212693728
PIONEERINS,Pioneer Insurance PLC,6249826270.0,5758420716.0,,1681255549.0,0.0,-1348551431.0,4568570721.0,8.88412107999538,,0.0,
DOREENPWR,Doreen Power Generations & Systems Ltd.,26253184710.0,14897198406.0,360765557.0,16198437911.0,14710804614.0,14350039057.0,10054746800.0,1.32681085042299,1.12843008862719,1.47285462452291,0.024523849406351717
ITC,IT Consultants PLC,4826738197.0,1581136668.0,467627286.0,1761754339.0,1297791775.0,830164489.0,3064983858.0,2.68590214516285,2.57674384794672,0.42342532134797306,0.3603253580490599
NRBCBANK,NRBC Bank PLC,246761682750.0,40226792711.0,,232753044590.91,14939425327.0,3552759201.0,14008638159.09,0.45315831886464,,1.06644380326595,
CONFIDCEM,Confidence Cement PLC,16399373978.0,4291755906.9999995,297611440.0,8111322212.0,6277010823.0,5979399383.0,8288051766.000001,0.586922102204263,0.515411350766106,0.7574664938559501,0.04741292446230979
CVOPRL,CVO Petrochemical Refinery PLC,1425358080.0,432799234.0,181622969.0,493626852.0,251749587.0,70126618.0,931731228.0,1.21833847214754,1.14075677886851,0.27019550213036303,0.7214429670544008
NRBBANK,NRB Bank PLC,103686253020.0,9130364467.0,,96297959036.0,5362296497.0,-3502671970.0,7388293983.0,0.497454803162718,,0.725782781167199,
NTC,National Tea Company Limited,,,,,,,,,,,
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1282780788.0,846556757.0,84712786.0,81776584.0,12659142.0,-72053644.0,1201004204.0,20.0920011214691,5.90916427886929,0.0105404643529458,6.69182682365045
MATINSPINN,Matin Spinning PLC,13585499726.0,6535691002.0,382394877.0,6690125392.0,5107672831.0,4725277954.0,6895374334.0,1.16434461483646,0.503467580594128,0.740739020623561,0.07486675236501654
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,,
KPCL,Khulna Power Company Ltd.,8882615836.0,2669350894.0,884788989.0,1177280776.0,4334181.0,-880454808.0,7705335060.0,2.38049786257921,2.2201062957776,0.000562490919116501,204.1421410411794
GQBALLPEN,G.Q. Ball Pen Industries Limited,1690502000.0,580998000.0,323891000.0,443586000.0,28863000.0,-295028000.0,1246916000.0,2.37883850046676,2.34792577670778,0.0231475095355261,11.221667879291827
ADNTEL,ADN Telecom Ltd.,3509866321.0,1471327324.0,91796226.0,1369627665.0,519961124.00000006,428164898.0,2140238656.0,1.7469289244017,1.73985270778667,0.24310469875047802,0.17654440257729728
ABBANK,AB Bank PLC,413727719074.0,20337294632.0,,438222012074.0,28429414595.0,22794469708.0,-24494293000.0,0.17076161763313,,,
BPML,Bashundhara Paper Mill Ltd.,39404663328.0,11341292570.0,58410529.0,30356287615.0,28808343103.0,28749932574.0,9048375713.0,0.910568719890007,0.553131487822437,3.1838137602542798,0.002027556003174557
PREMIERCEM,Premier Cement Mills PLC,37519523866.0,12922048423.0,1511069282.0,30685572924.0,25786033432.0,24274964150.0,6833950942.0,0.576974250305755,0.413418326516847,3.78370907221744,0.058600299498750764
TAMIJTEX,Tamijuddin Textile Mills PLC,10491552000.0,6655109000.0,206434000.0,7373519000.0,4775145000.0,4568711000.0,3118033000.0,1.26622935062049,0.53770504778677,1.53146069974243,0.04323093853694495
CRYSTALINS,Crystal Insurance Company Ltd,2157718004.0,1477748581.0,,961985527.0,19161616.0,-27040362.0,1195732477.0,2.34013642697296,,0.0160250025558183,
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8731155828.0,738691034.0,172398359.0,7027503684.0,6031771093.0,5859372734.0,1703652144.0,0.376865650398871,0.274358621148036,3.5404945277373505,0.028581714448691863
EASTRNLUB,Eastern Lubricants Blenders PLC,678943000.0,646693000.0,343338000.0,321591000.0,0.0,-343338000.0,357353000.0,2.01800213441843,1.41573103831343,0.0,
APEXFOOT,Apex Footwear Ltd.,30447073925.0,17564224357.0,103328734.0,23542132307.0,21543205624.0,21439876890.0,6904941618.0,1.0197566428874,0.134075210025001,3.11996926488713,0.0047963490579548485
SHARPIND,Sharp Industries PLC,7300683616.0,3873248654.0,470292128.0,4229466722.0,3478232029.0,3007939901.0,3071216894.0,1.07198627633019,0.57785441538312,1.13252568901765,0.13521010791658145
RUNNERAUTO,Runner Automobiles PLC,24293423738.0,11914874305.0,2196595994.0,15076290001.0,12467922049.0,10271326055.0,9217133737.0,1.44742606605838,1.16145117736934,1.6370774171678801,0.17617979847541473
JMISMDL,JMI Syringes & Medical Devices Ltd.,3059305309.73,1741098603.3500001,107516189.5,452422922.95,40001917.0,-67514272.5,2594763316.7799997,5.09060912351237,2.82117148972576,0.015416403007285001,2.6877759258387544
MIRAKHTER,Mir Akhter Hossain Ltd,27142208731.0,4412458082.0,49161221.0,20892847158.0,20848889950.0,20799728729.0,6249361574.0,1.00012750891237,0.139629124119019,3.33622815421025,0.002357977864428221
QUASEMIND,Quasem Industries Limited.,3994394987.0,1257180895.0,16932526.0,1829629382.0,1070898095.0,1053965569.0,2164765605.0,1.07445896530267,0.414277523090392,0.494694710839144,0.015811519395783406
DOMINAGE,Dominage Steel Building Systems Ltd,1953872866.0,727184654.0,12712720.0,195292477.0,75605799.0,62893079.0,1758580388.0,6.15390189139664,3.33912142361643,0.0429925180082243,0.16814477418590604
GENEXIL,Genex Infosys PLC,6872648196.0,2067202685.0000002,115232268.0,4039412820.0,3752622073.0,3637389805.0,2833235377.0,0.652203241547681,0.623034827178466,1.3464121931972701,0.030707133774299473
INDEXAGRO,Index Agro Industries Ltd,7240276495.0,4623310392.0,135386748.0,3146175309.0,2610992408.0,2475605660.0,4094101186.0,1.58224004920132,0.640612693865894,0.637744962661995,0.05185260117385987
NHFIL,National Housing Finance PLC,18010577201.0,,2531379783.0,15789900181.0,1911019872.0,-620359911.0,2220677020.0,12.0261927511517,12.0261927511517,0.860557323189664,1.3246224281020977
AFTABAUTO,Aftab Automobiles Ltd.,28359596357.0,22126209626.0,246098191.0,23395908269.0,21549713330.0,21303615139.0,4963688088.0,1.94325400838705,1.7072244189046,4.34184407005936,0.011420021567405231
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,,,,
AMANFEED,Aman Feed PLC,9607210105.0,8330636173.000001,99550283.0,5908788016.0,5407633002.0,5308082719.0,3698422089.0,2.41453555413106,0.627845930314068,1.46214598330558,0.01840921581830379
KDSALTD,KDS Accessories Ltd.,4806523971.0,3791328896.0,64272333.0,2735956064.0,440803381.0,376531048.0,2070567907.0,1.49664759179052,1.14425806371297,0.212890086584347,0.14580725958633245
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6395620844.0,2894876980.0,471829408.0,1920368084.0,715030452.0,243201044.0,4475252760.0,1.74904100447144,0.856888790135536,0.159774316747195,0.6598731657935039
ECABLES,Eastern Cables Ltd.,,,,,,,,,,,
MONNOCERA,Monno Ceramic Industries Limited.,5012045319.0,1626073520.0,25653400.0,1979530175.0,1261850543.0,1236197143.0,3032515144.0,1.3640253949007,0.988151712698419,0.41610692216876205,0.020329982930474517
BBSCABLES,BBS Cables PLC,9390198184.0,7554727938.0,481706970.0,3641260271.0,3189260947.0,2707553977.0,5748937914.0,2.44603079997555,1.67177581285888,0.554756547158634,0.1510403124752526
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,,
POPULARLIF,Popular Life Insurance Co. Ltd.,21829681545.0,5338086075.0,,18617901643.0,23172224.0,-485205094.0,3211779902.0,2.67295466742634,,0.0072733522935394205,
EPGL,Energypac Power Generation PLC,23291616553.0,7097440784.0,258494046.00000003,17613716493.0,14382030888.0,14123536842.0,5677900060.0,1.42644598802719,1.2549134967045,2.53298415541326,0.017973403618238706
BPPL,Baraka Patenga Power Ltd.,25161886668.0,11013566187.0,1274281442.0,17891869223.0,9411418581.0,8137137139.0,7270017445.0,0.967790032084786,0.766835331123286,1.88233237599779,0.1353973825553302
RAHIMAFOOD,Rahima Food Corporation Ltd.,298828298.0,98145133.0,47425141.0,108374925.0,0.0,-47425141.0,190453373.0,0.939014935105827,0.906660090142633,0.0,
KAY&QUE,Kay and Que (Bangladesh) Ltd.,1114009121.0,353169848.0,8917936.0,361915547.0,103286634.0,94368698.0,752093574.0,0.975834972903223,0.965199715501584,0.137332158617805,0.08634162673942884
SAIHAMCOT,Saiham Cotton Mills Ltd.,11242430706.0,5766831759.0,135459088.0,5505522195.0,3562307185.0,3426848097.0,5736908511.0,1.13415467284137,0.256615115843974,0.620945440940813,0.03802566173135908
RUPALILIFE,Rupali Life Insurance Co. Ltd.,6068527245.0,2421886757.0,,5183849662.0,3154470.0,-987044151.0,884677583.0,5.87450566615894,,0.0035656719019634096,
ESQUIRENIT,Esquire Knit Composite PLC,16727443726.000002,6195430572.0,344421950.0,8094779323.0,6670097174.0,6325675224.0,8632664403.0,1.23336417096173,0.422361721081057,0.772544454498711,0.051636721477245455
ANWARGALV,Anwar Galvanizing Ltd.,832606002.0,505829905.0,247867117.0,790979360.0,637659810.0,389792693.0,41626642.0,0.719526666214749,0.429231041239406,15.318550316886002,0.38871372025155543
PENINSULA,The Peninsula Chittagong PLC,5875080455.0,448549412.0,111125517.0,2565321799.0,2410871681.0,2299746164.0,3309758656.0,1.1864013946375,0.735512168500356,0.728413135691789,0.04609350131563472
EASTERNINS,Eastern Insurance PLC,,,,,,,,,,,
BNICL,Bangladesh National Insurance Company Ltd,2858539884.0,2071994514.0,,1532947255.0,0.0,-117715474.0,1325592629.0,1.68429614490132,,0.0,
FORTUNE,Fortune Shoes Ltd.,3342729950.0,2536870742.0,152059599.0,886805702.0,582497934.0,430438335.0,2455924248.0,3.70374384377976,1.9557665950008,0.237180741415116,0.26104744776657013
BDFINANCE,Bangladesh Finance PLC,20194243054.0,,1624560491.0,25339672030.0,4605711773.0,2981151282.0,-5145428975.0,,,,0.35272734618862567
ARGONDENIM,Argon Denims Ltd.,6711486564.0,5220355716.0,1041057029.0,3223110109.0,2826628214.0,1785571185.0,3372497383.0,1.76438955649638,1.02661939401405,0.8381409658754361,0.3683034874709561
UNITEDFIN,United Finance PLC,26951281883.0,,2642144010.0,23757629679.0,6506588776.0,3864444766.0,3193652206.0,1.85606805371206,1.85606805371206,2.03735045531129,0.40607207570051607
CLICL,Chartered Life Insurance PLC,1248092644.0,222070188.0,,873092644.0,29562103.0,-17052743.0,375000000.0,1.72957925463694,,0.0788322746666667,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,2544546559.0,1762933768.0,1408666888.0,233777946.0,0.0,-1408666888.0,2251860984.0,9.93746763226029,8.67604005931859,0.0,
MONNOFABR,Monno Fabrics Ltd.,8501160148.999999,2830233015.0,17017228.0,5577877104.0,4192886139.0,4175868910.9999995,2923283044.0,1.69062983953536,1.52035163622402,1.43430727572065,0.004058595305442421
