Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
DUTCHBANGL,Dutch-Bangla Bank PLC,75.4711445778073,5.0883,5.0883,47.6429337081809,,,,55.00208,56.88529843968664,
EBL,Eastern Bank PLC,42.1487492496209,4.8996,4.8996,9.75722885400433,,,,29.53392,65.73509412618112,
ICB,Investment Corporation of Bangladesh,7.57024754801006,-14.8951,-14.8951,33.3305886660074,,-11.597958928440521,-11.408169076272017,34.40709,57.63922571565104,12.374424178477874
PRIMEBANK,Prime Bank PLC,46.7809987724327,7.4577,7.4577,14.0427394376461,,,,38.82156,85.15785407777781,
MJLBD,MJL Bangladesh PLC,131.046116377339,10.2468,10.2468,7.79789072352172,-6.711766993680517,19.527692809365984,23.672418487790768,,,
OLYMPIC,Olympic Industries PLC.,139.829930141753,10.0981,10.0981,,,10.825475340499798,,65.21298,1.7185389339420447,29.835534994428247
POWERGRID,Power Grid Co. of Bangladesh Ltd.,34.832474437701,4.3437,4.3437,19.7868752199117,-95.38708907732574,12.291761587103025,26.48639103046652,0.09885,596.5485167687888,33.14960504280055
BSCPLC,Bangladesh Submarine Cables PLC,18.629920251161,11.3706,10.2446,13.5852360820358,,9.857202522349144,12.087680392714612,86.30264,21.003339339381665,29.780228834693215
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
MPETROLEUM,Meghna Petroleum Limited,1336.34407999593,60.9502,57.5041,106.907222120759,101.18316129055388,13.925861480806535,,292.79474,1.4853039201536236,508.5168876252695
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,,20.57,,,,,,,,
BANKASIA,Bank Asia PLC,45.5773049050341,3.3724,3.3724,12.8293420867099,,,,29.28163,23.7869861756445,
BSRMSTEEL,BSRM Steels Limited,275.740180865934,13.7678,13.7678,19.9945008691258,-23.502301593951366,22.942394424827604,27.70853551977976,90.52479,120.99460241386878,9.57641965141873
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,159.859160678757,16.6219,15.9681,30.8421503958424,29.890807085639235,22.112993100879475,,70.7704,8.130403281769684,38.470626102810186
JAMUNAOIL,Jamuna Oil Company Limited,15.0176146710063,50.0511,50.0511,159.450091483238,152.80948040563425,1.3129320821628514,2.599469502266705,255.69357,0.0,655.6554740610336
UTTARABANK,Uttara Bank PLC,31.235430560118,5.1313,5.1313,10.7483915118324,,,,29.66673,2.1668233194643802,
JAMUNABANK,Jamuna Bank PLC,38.4251956668658,3.0127,3.0127,-37.8779729871995,,,,29.61679,19.9234383573029,
SHAHJABANK,Shahjalal Islami Bank PLC,31.4690089152409,1.3697,1.3697,22.5497481095938,,,,23.39378,34.6519894257083,
PADMAOIL,Padma Oil PLC,880.900880816225,55.8222,55.8222,89.1422463485956,80.9495102193515,11.051395792136532,13.170862059750949,257.75315,1.8676357935617196,548.8317083661
ALARABANK,Al-Arafah Islami Bank PLC,43.571746203057,0.4191,0.4191,36.4118140754565,,,,20.85816,62.17500200941361,
TRUSTBANK,Trust Bank PLC,56.0469692643279,3.8394,3.8394,9.00501186281902,,,,28.2998,33.86341162822289,
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,1213.53439259259,168.2077,168.2077,117.69988042328,88.55682328042329,230.6623873015873,270.7899068783069,132.02497,39.923809523809524,255.6772486772487
BSC,Bangladesh Shipping Corporation,37.4478321243434,19.7143,19.7143,27.0707066586143,,18.227170229214217,21.17847584397657,98.48676,98.28394663285236,112.7238510377681
ACI,Advanced Chemical Industries PLC,1517.00701363517,-17.827,-17.827,-19.8976005053437,-54.651917688166535,95.66394475364496,116.51131662512377,67.10111,882.3008046801198,99.86488885853791
ACMELAB,ACME Laboratories Ltd.,164.206410307668,11.3574,11.3574,11.2621792972363,-6.640545420948886,29.46819028391549,,128.53281,115.44565282793096,9.356649648844977
IDLC,IDLC Finance PLC.,46.4872360177154,5.7548,5.7548,9.6903023386165,,14.975137050398175,15.585165758270552,48.57066,58.215459346359715,25.61073168533652
UCB,United Commercial Bank PLC,52.8857156937046,-1.079,-1.079,14.4347244096541,,,,26.02344,43.12036715047024,
TITASGAS,Titas Gas Transmission and Distribution PLC,360.605440029962,-15.43,-15.43,16.3312427796592,15.309995377568654,-7.159574645497285,-6.430134273896752,88.06961,4.852856535876431,36.44852235676145
BESTHLDNG,Best Holdings PLC,2.21444960182185,0.5919,0.5182,1.19975941908565,-0.7115685391430714,0.7354313347759281,1.1926458731792235,53.50837,15.809538337270306,0.7732399197283851
SUMITPOWER,Summit Power Ltd.,44.3502443458297,2.191,2.1972,3.96736000101225,2.759974566702044,6.5314366251793485,,42.55229,25.01917508516164,4.972927166209598
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,257.495171102433,4.9706,4.9706,7.38349676250602,7.383496762506022,7.464235009533909,15.370070356603954,74.48091,17.489210418171734,26.924630262365675
NCCBANK,National Credit and Commerce Bank PLC,35.0961631070903,1.1697,1.1697,-9.39411893716061,,,,22.74832,29.36521690770489,
MTB,Mutual Trust Bank PLC,44.9033919941766,2.9577,2.9577,-8.20214013955302,,,,28.86048,55.26989571540412,
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,,,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,681.124850804094,13.1198,13.1198,106.238320979532,92.67313450292397,46.472319444444445,98.45699122807018,219.0397,148.98590453216374,45.923863669590645
MIDLANDBNK,Midland Bank PLC,16.9654184737879,0.9828,0.9828,-10.1919035997709,,,,14.55169,21.390570871715518,
DHAKABANK,Dhaka Bank PLC,40.1657428723149,0.8711,0.8711,-4.91360082299721,,,,22.93731,43.52594603640893,
SOUTHEASTB,Southeast Bank PLC,37.00607382753,0.615,0.615,11.0393716399061,,,,25.17027,18.116837042033346,
SAPORTL,Summit Alliance Port Limited,28.9260452620941,2.6843,2.6843,2.92386943881612,2.5926418669761953,5.619435078797323,6.200397764783929,34.54899,14.546047540755582,2.226385301264456
NATLIFEINS,National Life Insurance PLC,255.513111956554,70.9741,70.9741,52.608050695278,48.39337221461153,,,4.58613,0.0,
IBNSINA,BN SINA Pharmaceutical Industry PLC,380.352566396981,20.2662,20.2662,23.4719319879219,-7.942371735522256,28.875381849872934,35.60823108021357,125.54591,66.30578351226636,10.7991030298755
SQUARETEXT,Square Textiles PLC,120.362170335408,6.7573,6.7573,-7.95898335124612,-17.175822602559162,14.136589540283495,19.20348249954373,57.55501,78.58364517470038,4.764894272301421
SPCL,Shahjibazar Power Co Ltd,57.7824622320582,0.3724,0.3724,-0.800074675445286,-1.5271048188729037,2.78174579936823,,38.55195,13.254056845852212,0.7850630613099348
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,17.0664757514592,-0.2395,-0.2395,0.703446390580792,0.07607502586970723,0.5451353789537988,1.7994053261385579,15.79136,4.832357654117327,0.8498117622858593
SINGERBD,Singer Bangladesh Limited,210.734302167006,-16.8366,-16.8366,21.8050916063192,-13.200802869824027,7.696189249898784,14.874577692562774,13.39484,222.57760752005876,6.278399447365781
NBL,National Bank Limited,7.87420360957952,-4.3153,-4.3153,,,,,-3.37891,27.77928555849006,
MERCANBANK,Mercantile Bank PLC,38.000945986118,-0.5836,-0.5836,18.2083135498124,,,,26.28653,19.90510554754905,
RUPALIBANK,Rupali Bank PLC,115.863525989012,-4.0258,-4.0258,53.5394465538968,,,,32.16513,10.9075494249389,
DESCO,Dhaka Electric Supply Co. Ltd.,20.6908523414922,-3.149,-3.149,15.9252843005149,6.715567161131784,2.899211832496212,8.800967364211594,19.98633,102.93177329684727,47.266644777680355
PTL,Paramount Textile PLC,69.8778789789814,6.5442,6.5442,9.06675844621372,4.496388966922973,14.293314031821655,,41.48353,134.96890207771924,5.730361418855842
GPHISPAT,GPH Ispat Limited,117.116001306315,1.0699,1.0699,0.998588385299124,-10.559978248150728,13.099076629724658,17.157771622595007,52.77091,130.2729436238465,6.571101176478329
DELTALIFE,Delta Life Insurance Company Ltd.,109.88280779798,14.6367,14.6367,-17.741158569697,-18.002774787878785,,,28.46998,0.2006018181818182,
ENVOYTEX,Envoy Textiles Ltd.,112.384918834388,9.1504,9.1504,7.96274491501216,1.7772433546826938,18.249658402661385,22.375980228356593,60.58101,69.0133384750223,2.9069227013622045
IPDC,IPDC Finance PLC,26.923748672269,1.1599,1.1599,8.01706428956795,,5.07428293360107,5.546590785685561,17.06698,40.20941054866317,21.003966940161067
IFIC,IFIC Bank PLC,17.128165731438,-10.3896,-10.3896,-9.40011710252519,,,,8.90574,5.586736723217036,
ONEBANKPLC,One Bank PLC,32.2352600261436,0.6587,0.6587,-0.744653747197819,,,,23.59062,20.833269890431513,
DBH,DBH Finance PLC,45.8352923216949,4.9849,4.9849,8.83260952268395,,9.055425278708604,9.504641181066855,48.52287,61.43208327204963,92.51240604887195
ORIONINFU,Orion Infusion Ltd.,33.1577781368739,2.0248,2.0248,0.121158157070614,0.0840044283429667,4.129660172811467,5.184134783514147,15.71377,15.580145640223657,1.3604609779290129
CROWNCEMNT,Crown Cement PLC,209.59233193266,4.3988,4.3988,11.1407058989899,0.7877335353535354,17.17835111111111,25.356615622895625,58.46945,101.21751882828283,7.381847966329966
EHL,Eastern Housing Ltd.,33.9924342188394,8.7299,8.7299,,,7.128242320198458,7.882334072557576,92.15562,0.2731495656769667,54.01531087532741
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,,,,12.40552,23.58590139360231,1.3598516998091983
LANKABAFIN,LankaBangla Finance PLC,20.4877043455736,0.3866,0.3866,1.49890644717203,,2.7949186745657615,3.6183173899915486,18.86989,41.98045464532338,21.5286946385059
RELIANCINS,Reliance Insurance PLC,21.7225048367939,10.1451,10.1451,10.3388127967905,9.463923951261554,,,76.62489,0.0,
SONALIPAPR,Sonali Paper & Board Mills Ltd.,87.0075658393572,8.5168,,,,,,167.25864,34.53138822580098,20.484128456028238
ORIONPHARM,Orion Pharma Ltd.,26.4631584316239,-0.4675,-0.4675,4.56396143589744,-4.183067179487179,2.4009626923076923,5.196777008547008,89.17945,101.41715742735043,1.3749510341880342
ACIFORMULA,ACI Formulations PLC,105.974401164021,9.1398,9.1398,10.3555477671958,8.481939047619047,16.32426074074074,,75.59077,82.31369312169312,4.8416296296296295
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1.05957161834532,0.2104,0.2104,0.0985268364478067,0.09852683644780673,0.2802421948388047,0.5440309636603643,11.96322,0.1707732565773915,0.6293777366788501
STANDBANKL,Standard Bank PLC,23.0074036420652,0.788,0.788,11.429721900927,,,,17.59794,35.90550958976071,
PREMIERBAN,The Premier Bank PLC,28.6494845634807,-6.4353,-6.4353,4.61382085610126,,,,16.14711,20.198085352690704,
JHRML,JMI Hospital Requisite Manufacturing Ltd,14.1884731941132,2.1662,2.1662,0.802082228599395,-1.5456691822409543,3.1076943594799182,4.235519990882254,34.43072,8.553049608393433,4.149317693440044
NAVANAPHAR,Navana Pharmaceuticals PLC,78.8547458527608,3.9337,3.9337,13.66318299033,3.365440992955468,12.486117436066472,15.262102928089526,45.31645,46.005361034079236,2.011253514913861
IFADAUTOS,IFAD Autos PLC,31.9903307877588,-0.3041,-0.3041,-2.59586011403949,-2.7245952809239746,2.466977564401661,2.857441135313028,36.2035,111.26741672370248,10.119559024807655
DOREENPWR,Doreen Power Generations & Systems Ltd.,81.5004946833241,3.524,3.524,21.8729460874986,17.31179629894066,16.101980322859845,21.582285661064166,54.23659,85.94669352040735,0.5105066809123361
CITYGENINS,City Insurance PLC,11.8127010217774,3.3166,3.3166,3.35541298652724,3.31304573846815,,,23.77008,0.0,
MALEKSPIN,Malek Spinning Mills PLC,118.397308848141,7.3642,7.3642,-2.20683022210744,-14.288977376033058,12.641406921487604,15.46864271694215,58.99106,45.96485649276859,3.994084266528926
PRAGATIINS,Pragati Insurance Limited,19.8459086386873,5.2773,5.2773,1.89988410265149,1.6683157240402255,,,56.43926,2.282841934274292e-05,
ITC,IT Consultants PLC,11.4797150481306,3.7536,3.7536,4.74367453029825,-0.15311674389139335,4.561004506446806,,24.17167,9.474099051249143,4.214993570706334
PRAGATILIF,Pragati Life Insurance PLC,209.656224520121,34.2978,34.2978,23.1043176511451,18.659338027673932,,,12.35849,0.0,
NTC,National Tea Company Limited,,,,,,,,,,
GREENDELT,Green Delta Insurance PLC,29.1069005795234,5.3099,5.3099,4.51584733626399,,,,69.97741,0.0,
SBACBANK,SBAC Bank PLC.,14.6212685872273,-0.6655,-0.6655,11.5985887947797,,,,13.63202,4.953058648434499,
RUNNERAUTO,Runner Automobiles PLC,88.6255203499682,3.0922,3.0922,10.0787565118499,5.695733286153457,18.419228047450304,20.188116018952698,65.96023,108.51419093680627,19.695533858519486
MATINSPINN,Matin Spinning PLC,89.3955396143194,4.7639,4.7639,14.2898341265771,11.595765514411735,10.242274284542004,14.764086983280338,70.72904,52.3917615242589,3.922401036003693
NRBCBANK,NRBC Bank PLC,24.9200476060365,-0.6872,-0.6872,-8.80749397247594,,,,16.90538,18.028641438902927,
PIONEERINS,Pioneer Insurance PLC,18.9095995947707,4.4253,4.4253,3.71097381817156,3.5995094958743956,,,44.00383,0.0,
PREMIERCEM,Premier Cement Mills PLC,225.820127539118,1.2859,1.2859,7.1987373257468,-8.601842389758179,28.643077382645803,37.27069843527738,64.50359,244.41677139876717,12.664872954006638
CONFIDCEM,Confidence Cement PLC,47.6406820384356,10.1798,10.1798,-2.5153056926542,-2.549034772848822,5.035212133866813,7.953799827230781,83.43787,71.58686643218809,2.646011937562396
CVOPRL,CVO Petrochemical Refinery PLC,35.6747793245024,2.4659,2.4659,7.59557330971954,7.322706377036755,3.191407459697841,4.217789077624876,29.55628,0.05594738396743462,0.4769321726738694
KPCL,Khulna Power Company Ltd.,3.70008082947848,0.3333,0.3333,0.74256926693415,0.5487073693648191,-0.33508023144848953,0.2539676219444147,19.27301,0.3522782016245113,2.1471455278537706
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,
EASTRNLUB,Eastern Lubricants Blenders PLC,490.797353541938,41.6756,41.6756,57.4429777435318,57.44297774353179,16.574295216128384,,192.14097,0.0,361.5786249671623
BPML,Bashundhara Paper Mill Ltd.,21.1707921623137,-23.7779,-23.7779,-14.1188263638369,-15.170229815863026,-5.459604193051142,1.581020609639804,52.06456,165.7638773073986,0.33609554454410673
FINEFOODS,Fine Foods Limited,,,,,,,,,,
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,5.30816547412008,-3.3459,-3.3459,3.25642533333333,-1.203744265010352,0.7109004554865425,,14.46123,49.34280828985507,0.9662610848861283
NRBBANK,NRB Bank PLC,16.3351581914637,-2.1783,-2.1783,8.52901476598466,,,,10.69857,7.764836210401814,
TECHNODRUG,Techno Drugs Ltd.,,,,,,,,,,
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,,,,,136.90065,3.8896729390680997,31.328405017921142
APEXFOOT,Apex Footwear Ltd.,917.891025316241,9.3453,9.3453,154.60549043383,119.03469366740029,71.5920204991122,,350.6196,1107.4143307427469,4.833783515876069
AFTABAUTO,Aftab Automobiles Ltd.,6.95848463491803,-1.0279,-1.0279,0.0942256428170753,-0.4054266144974473,0.5050596667326575,1.2732652078859827,28.77829,204.17560614788033,2.33168982574683
MONOSPOOL,Monospool Bangladesh PLC,52.3021365630907,3.7305,3.7305,-5.06234208190734,-11.196577896074842,12.551362624611492,13.106703891596746,44.74616,126.72588138648234,2.5910797625258466
TAMIJTEX,Tamijuddin Textile Mills PLC,136.841707404551,6.7521,6.7521,13.3508513470269,7.085652118973681,26.87040215545326,,103.71053,158.8286049248278,6.866309657413942
JMISMDL,JMI Syringes & Medical Devices Ltd.,,0.2652,0.2652,,,,,86.33096,1.3309128626563747,3.5771955516369442
ABBANK,AB Bank PLC,-10.2841392464164,-56.0773,-56.0773,-18.2724103856503,,,,-27.36164,31.74007062868245,
ADNTEL,ADN Telecom Ltd.,27.9832954034007,2.6545,2.6545,6.90973995936934,1.3985999989543965,4.735720808803287,7.502662808410845,33.47868,7.503931143862557,3.363514375638827
SHARPIND,Sharp Industries PLC,13.9834664751004,0.5914,0.5914,0.243970253638936,-0.1903578135948958,1.7018454137684045,,10.12093,11.462210760248826,1.5498067538558449
INDEXAGRO,Index Agro Industries Ltd,87.2762878867874,5.1689,5.1689,15.8202631534374,12.199924754126009,14.48690229473521,18.380571052856947,82.52652,51.49293325563923,1.6180725109643541
FEKDIL,Far East Knitting & Dyeing Industries PLC.,46.6667859963226,0.4208,0.4208,,,0.6932858110308229,,20.45884,3.2687977409007165,2.1569919136268094
EPGL,Energypac Power Generation PLC,16.1113977163701,-6.4062,-6.4062,-6.0365389119208,,0.5366322264974736,2.564679701252002,37.13443,71.33817730554158,1.0651970673445068
MIRAKHTER,Mir Akhter Hossain Ltd,16.2791072138871,1.9732,1.9732,12.3923045798196,9.202894950082904,3.199346283110872,,51.74431,172.63080972209457,0.4070596280430191
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,,,
NHFIL,National Housing Finance PLC,17.8119437466248,0.1825,0.1825,2.37263037548961,,3.7919260846680203,3.9044224104341407,18.97509,16.32914873982323,21.62995665258495
AMANFEED,Aman Feed PLC,69.6637876955404,0.119,0.119,1.32606508798935,1.2990686445181507,3.4707983635997137,3.7526508279733433,28.23861,41.288970652910876,0.7600975716650479
KDSALTD,KDS Accessories Ltd.,38.1727863051787,2.1843,2.1843,3.12036986851705,2.7578259456171583,2.6674080131596005,3.8816927880166787,28.25653,4.518673024921008,1.296849103026179
ECABLES,Eastern Cables Ltd.,,,,,,,,341.18349,23.78734693181818,0.9584653787878789
GENEXIL,Genex Infosys PLC,17.1920723699998,2.1857,2.1857,3.35505807010196,-3.710164400884579,6.381068625965619,,21.55828,30.02331533009861,0.3386703685174119
MONNOCERA,Monno Ceramic Industries Limited.,8.26505733688963,0.8496,0.8496,-4.7657128159537,-8.283668594980792,-0.01383484292107926,1.5731542601553263,81.1551,27.91246879300691,0.6632100191502474
ESQUIRENIT,Esquire Knit Composite PLC,80.550350610163,2.5429,2.5429,-3.28561874109188,-4.884308842957365,7.88877992991822,11.4558877441381,65.15674,53.32920948714553,3.180767088632011
BDFINANCE,Bangladesh Finance PLC,,,,,,,,-29.92445,24.908123098297523,8.811375063021197
ANWARGALV,Anwar Galvanizing Ltd.,18.8291148729854,-3.9193,-3.9193,-3.1847723926925,-3.5533877407155643,-2.7779861450660346,-1.7374320404623433,2.00216,14.00648797432544,0.29727479438223237
BBSCABLES,BBS Cables PLC,12.1339972236614,-1.7861,-1.7861,-0.0423249296760125,-0.651023530718826,0.556730667980944,,27.15481,15.064307103979763,2.2753176522082708
BPPL,Baraka Patenga Power Ltd.,,,,,,,,27.72271,60.46712462234853,6.786722732329297
SAIHAMCOT,Saiham Cotton Mills Ltd.,38.2356373248194,0.9758,0.9758,-0.660029749621912,-1.9899153755671317,3.7325722735674676,5.5476975970425135,,24.74051116114939,1.412648267518064
SIMTEX,Simtex Industries PLC,23.7645841660083,0.97,0.97,0.94880831087422,0.2898308885536963,2.403297497878677,3.498240431816012,22.68984,8.569305133422251,1.8257831946303515
KAY&QUE,Kay and Que (Bangladesh) Ltd.,33.7283775172183,1.9161,1.9161,4.1330795190325,,2.6025932874762012,,97.8716,15.557150589759436,0.7271944539698547
POPULARLIF,Popular Life Insurance Co. Ltd.,89.6186626153238,12.5259,12.5259,24.0658001993038,23.69911590184198,,,52.72205,0.3834660541330612,
ARGONDENIM,Argon Denims Ltd.,41.9994402636599,1.5976,1.5976,-0.357907415385824,-0.6933437722025951,1.7134966420499604,2.6410902993727214,23.47698,20.403075180983524,6.7051739938983905
QUASEMIND,Quasem Industries Limited.,17.9279470328339,0.371,0.371,0.610057636447549,0.17279900585372543,0.7454555747597137,,26.16219,14.049390234352472,0.19983653058874662
GHAIL,Golden Harvest Agro Industries Ltd.,4.18377436619356,-0.2863,-0.2863,-0.833897367688277,-1.00091512776635,0.9517890766596245,1.311637094072678,12.21445,12.052108566374534,1.3928647174998283
LEGACYFOOT,Legacy Footwear Ltd.,1.01362621338264,0.1121,0.1121,0.229959531086133,-0.8415521548524396,-0.0002973538984929891,,10.86914,0.04123156510286216,2.56122855674492
HWAWELLTEX,Hwa Well Textiles (BD)PLC,29.3181373928571,3.6036,3.6036,-3.00887941071429,-5.114632321428572,1.0045532142857143,1.9147987499999999,38.51294,0.0,25.438683339285713
RUPALILIFE,Rupali Life Insurance Co. Ltd.,77.7492300653597,9.6283,9.6283,9.85586136525348,,,,29.47527,0.10509912696095279,
DOMINAGE,Dominage Steel Building Systems Ltd,2.14200584795322,0.1302,0.1302,0.360861159844055,-0.8866858674463938,0.19626237816764133,,17.22437,0.7360821929824561,0.1952509844054581
SHASHADNIM,Shasha Denims PLC,82.7044585949777,2.1504,2.1504,3.84687489164994,-0.4127165911149862,7.690269875239575,9.798687086147067,41.56236,32.807328856884745,1.8794536441109218
SONALIANSH,Sonali Aansh Industries Limited.,,,,,,,,,,
INTRACO,Intraco Refueling Station PLC,14.2898256640479,1.1327,1.1327,-0.47626753806648,-6.574166762103271,1.4131462266912003,,13.09723,3.9377741537318256,0.19635974764017095
AIL,Alif Industries Ltd.,18.9941579810159,2.7053,2.7053,-0.776719033258447,-0.7767189305401855,2.8903263145533944,3.0489440603740143,23.90373,0.0,0.21043080943058828
AMBEEPHA,Ambee Pharmaceuticals PLC,98.0068808333333,4.1998,4.1998,-20.9471641666667,-31.778945833333335,6.017666666666667,9.766779166666668,11.29083,0.3191666666666667,57.87875
UNITEDFIN,United Finance PLC,15.022599581666,1.13,1.13,1.28412515657382,,3.6631089114183246,4.089154842817355,17.06789,34.7732795258846,14.120457795990216
NTLTUBES,National Tubes Limited,15.1520297785844,1.9118,1.9118,3.02452377322334,2.7587086745623135,3.3108297120628705,,136.65488,10.93031549802289,0.08107934560424686
SANDHANINS,Shandhani Life Insurance Co.Ltd,27.0778119267904,0.5032,0.5032,1.30154796915291,1.1140036722244295,,,16.75489,0.09535562763120302,
CRYSTALINS,Crystal Insurance Company Ltd,,,,,,,,27.17574,0.43549127272727267,
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,
BEACHHATCH,Beach Hatchery Ltd,,,,,,,,,,
RAHIMAFOOD,Rahima Food Corporation Ltd.,5.00438750612494,0.4949,0.4949,0.15079964200358,0.14989650103498967,0.5877031229687704,0.8298267017329826,9.19494,0.0,0.9940842591574084
FARCHEM,FAR Chemicals Industries Ltd,24.3908925245615,0.3414,0.3414,-1.49571978500762,,1.9918089624722592,3.457646907539533,32.57268,16.81440880488754,1.3754174542021578
MEGHNALIFE,Meghna Life Insurance PLC,,,,,,,,10.03449,0.0,
MONNOFABR,Monno Fabrics Ltd.,14.3222400521739,0.0928,0.0928,0.199700226086957,0.14494991304347823,2.800664695652174,3.3953542608695653,25.43636,34.73042367826087,0.08057844347826086
FORTUNE,Fortune Shoes Ltd.,,,,,,,,,,
EASTERNINS,Eastern Insurance Co. Ltd.,,,,,,,,,,
NPOLYMER,National Polymer Industries PLC,76.9320132005424,1.3416,1.3416,6.78836354182692,2.000307520855214,7.477425634458384,,30.28857,75.7142476039982,2.0086290812349965
BNICL,Bangladesh National Insurance Company Ltd,23.0281638644068,4.6043,4.6043,6.36865066666667,6.307919322033898,,,29.9569,0.0,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,
SALVOCHEM,Salvo Chemical Industry Ltd.,44.2670083396756,0.5942,0.5942,6.37441399971853,1.7679189818868595,3.316466581187923,5.192369082023284,16.69789,12.302314405350137,0.9690504220573855
ACFL,Aman Cotton Fibrous PLC,24.0718055208985,-0.1906,-0.1906,5.87190368883274,5.867505341710762,1.622292600404273,,33.54606,14.631579291344064,12.885510766563673
PENINSULA,The Peninsula Chittagong PLC,3.23427177609913,-1.0826,-1.0826,0.926992907873137,-6.110402572581379,0.24189048663990267,0.5923317220991887,27.8884,19.804174073961715,0.9790500965729252
WMSHIPYARD,Western Marine Shipyard Limited,,,,,,,,,,
ATLASBANG,Atlas Bangladesh Limited,,,,,,,,,,
CENTRALINS,Central Insurance Company Limited,9.4888695931869,1.7855,1.7855,1.06237523831813,0.8972542819457692,,,50.32781,1.8862676614804041,
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,,,,11.12494,2.8100734633476034,
WATACHEM,Wata Chemicals Ltd.,49.1750003272027,0.327,0.327,28.3200158703409,19.6480641948676,12.990510178431368,15.638048555255219,61.02656,103.54079050003176,4.783402365223202
ETL,Evince Textiles Ltd.,18.5571048143069,0.2744,0.2744,1.96601349703936,0.175091377133403,0.797061346220829,1.948341442441658,12.93948,15.547827869209334,0.0536734206287008
