Symbol,Name,Gross Margin TTM,Operating Margin TTM,Pretax Margin TTM,Net Margin TTM,FCF Margin TTM,ROA TTM,ROE TTM,ROIC TTM,RAD Ratio TTM,SGAA Ratio TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,
AAMRANET,aamra networks ltd,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,
ABBANK,AB Bank PLC,,,,,,-12.2583904393067,-7129.48207342606,-231.766245855409,,
ACFL,Aman Cotton Fibrous PLC,5.50057880939047,4.07541240913056,2.13689225258432,0.770653004401775,21.92403743208626,0.314870632651333,0.492280501647078,0.427269788467438,,1.4251664002599127
ACI,Advanced Chemical Industries PLC,25.3411849443371,7.51819770678083,1.54771835865664,0.0772921255315759,-3.535625605838554,0.10628345456255,1.65595660900437,0.771864756032608,,17.82298723755633
ACIFORMULA,ACI Formulations PLC,31.3740923315569,12.8045833788162,8.83900235543889,6.55482688252146,-4.07131766042002,4.06951177389738,9.88458285610968,9.81700697604774,,18.17470348891753
ACMELAB,ACME Laboratories Ltd.,41.653983341775,17.5608935980436,9.29132312028674,6.59577223511058,4.3468440073550365,4.3362020416277,9.78184881146121,7.72267367990446,,24.093089743731397
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,30.6759683317116,12.020623708824,10.6099329754459,7.74324439810171,8.934579586147215,4.35165606002104,7.04724469352133,6.26587438882242,,18.655344622887622
ADVENT,Advent Pharma Ltd.,39.3514749114717,16.0703184250195,14.2982743129583,10.9509372695943,1.1191646609539576,2.93698611832496,3.71541385240356,3.69521270606868,,14.100411384995365
AFCAGRO,AFC Agro Biotech Ltd.,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,21.6819883513443,7.19683908823276,-31.3532117876136,-19.2601535123604,-22.032967980735172,-0.557946955717294,-3.15109126593925,-0.920579852086415,,14.485149263111573
AGNISYSL,Agni Systems PLC,36.0185881138457,16.0778939239872,13.9620334360909,4.80929829013083,2.865370079138436,2.17624374144787,2.62367495618305,2.5833661047692,,19.940694189858455
AGRANINS,Agrani Insurance PLC,,31.6614899592672,20.5498906388337,14.8675292406654,8.82399176946156,3.54427833571368,5.68899921230191,5.12335118670785,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,
AIL,Alif Industries Ltd.,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,,8.21622842424427,7.79706434235222,0.961832038752942,81.33875313250579,0.0769938849369007,1.99422365225491,0.466762100323426,,
ALIF,Alif Manufacturing Company Ltd.,,,,,,,,,,
ALLTEX,Alltex Industries Limited,36.8333306550332,27.7344525148572,0.0570442398672258,-0.826247594316051,2.886461070709705,-0.100944487121184,-0.366347094938127,-0.160693835116313,,9.098878140175987
AMANFEED,Aman Feed PLC,11.8132026458486,5.91582828586841,1.84118792255516,0.233502649416632,0.9913457825711511,0.214959683353454,0.563393123773422,0.342425639515536,,5.8973743599802315
AMBEEPHA,Ambee Pharmaceuticals PLC,48.2269444396158,3.02551413854756,4.79510154008098,3.59829665652981,2.8603962205746414,0.882579088332145,24.3211973931294,24.1774272066763,,42.58243460589423
AMCLPRAN,Agricultural Marketing Co. Ltd.,19.0016821908476,7.25899287481427,2.37927505969436,1.03428703178372,5.508176259484925,2.08787456498244,5.2849097606043,4.82114701102886,,11.742689316033331
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,-16.9486932264166,-26.730109897552,-34.608798994482,-36.0320223533824,-9.987148181998386,-23.7938232911343,-147.982968873857,-95.9713848331446,,9.78141667113531
AOL,Associated Oxygen Ltd,,,,,,,,,,
APEXFOODS,Apex Foods Limited,9.14015774508749,2.91486287780368,3.58450447349241,1.58601120269958,-4.395317342299319,2.55804927538355,5.31174337550633,5.31174337550633,,6.225294867283807
APEXFOOT,Apex Footwear Ltd.,28.2045515964381,9.8525615265062,2.28428385690324,0.814894475326674,-1.429022141160628,0.521225060366595,2.2462366514254,1.19713875323289,,18.351990069931944
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,7.45939915863131,3.04928917804218,2.09708114719405,0.564863258197639,0.03852968403231769,1.37996158732382,5.70572607054264,5.70572607054264,,4.410109980589117
APEXTANRY,Apex Tannery Limited.,9.56578324028631,3.83090721142267,-44.9506647023981,-46.9028871597464,-59.44259512957437,-5.54089511189517,-13.4182489348007,-13.4182489348007,,5.734876028863654
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,,,,,,
ARAMIT,Aramit Limited,,,,,,,,,,
ARAMITCEM,Aramit Cement Limited,,,,,,,,,,
ARGONDENIM,Argon Denims Ltd.,8.56909116704394,3.98807573576659,4.55620847214319,3.39611658648585,0.9240134983439486,2.62823940023153,5.46254366318634,5.2694380734709,,4.581015431277327
